organism	ec	temperature
dictyostelium_discoideum	2.3.3.16	23.0
dictyostelium_discoideum	2.7.4.1	37.0
dictyostelium_discoideum	3.2.1.176	45.0
dictyostelium_discoideum	2.4.1.197	37.0
dictyostelium_discoideum	2.4.1.197	37.0
dictyostelium_discoideum	5.1.1.18	30.0
dictyostelium_discoideum	2.4.2.30	5.0
dictyostelium_discoideum	2.4.2.30	10.0
dictyostelium_discoideum	2.7.11.7	20.0
dictyostelium_discoideum	2.7.11.7	22.0
dictyostelium_discoideum	2.7.11.7	22.0
dictyostelium_discoideum	2.7.11.7	22.0
dictyostelium_discoideum	2.7.11.7	25.0
dictyostelium_discoideum	2.7.11.7	25.0
dictyostelium_discoideum	2.7.11.7	25.0
dictyostelium_discoideum	2.7.11.7	25.0
dictyostelium_discoideum	2.7.11.7	25.0
dictyostelium_discoideum	2.7.11.7	25.0
dictyostelium_discoideum	2.4.1.1	26.0
dictyostelium_discoideum	1.1.1.153	22.0
dictyostelium_discoideum	1.1.1.153	30.0
dictyostelium_discoideum	3.2.1.96	35.0
dictyostelium_discoideum	2.7.11.18	22.0
dictyostelium_discoideum	2.7.11.18	30.0
dictyostelium_discoideum	3.1.3.57	22.0
dictyostelium_discoideum	2.4.1.37	27.0
dictyostelium_discoideum	2.5.1.24	35.0
dictyostelium_discoideum	2.1.1.204	22.0
dictyostelium_discoideum	3.1.4.48	27.0
dictyostelium_discoideum	6.3.4.4	37.0
dictyostelium_discoideum	3.1.27.1	37.0
dictyostelium_discoideum	3.2.1.28	50.0
dictyostelium_discoideum	2.7.1.21	37.0
dictyostelium_discoideum	3.1.26.5	37.0
dictyostelium_discoideum	3.1.26.5	37.0
dictyostelium_discoideum	3.6.1.9	45.0
dictyostelium_discoideum	2.7.1.2	20.0
dictyostelium_discoideum	2.4.1.69	23.0
dictyostelium_discoideum	2.7.8.17	37.0
alvinella_pompejana	2.7.7.7	37.0
mitsuaria_chitosanitabida	3.2.1.132	50.0
thermotoga_maritima	5.1.2.7	60.0
thermotoga_maritima	2.5.1.54	90.0
thermotoga_maritima	3.2.1.139	60.0
thermotoga_maritima	3.2.1.139	80.0
thermotoga_maritima	3.2.1.139	85.0
thermotoga_maritima	4.1.3.27	25.0
thermotoga_maritima	3.4.21.107	85.0
thermotoga_maritima	2.7.1.11	93.0
thermotoga_maritima	2.4.2.17	20.0
thermotoga_maritima	3.2.1.37	90.0
thermotoga_maritima	3.2.1.39	95.0
thermotoga_maritima	1.1.1.250	85.0
thermotoga_maritima	4.2.1.136	25.0
thermotoga_maritima	3.1.11.6	80.0
thermotoga_maritima	3.1.26.3	40.0
thermotoga_maritima	3.1.26.4	30.0
thermotoga_maritima	2.1.1.74	60.0
thermotoga_maritima	2.1.1.77	85.0
thermotoga_maritima	2.1.1.77	85.0
thermotoga_maritima	3.1.3.1	65.0
thermotoga_maritima	1.17.4.2	80.0
thermotoga_maritima	5.3.1.4	70.0
thermotoga_maritima	5.3.1.4	85.0
thermotoga_maritima	5.3.1.4	90.0
thermotoga_maritima	3.2.1.89	90.0
thermotoga_maritima	3.5.1.2	25.0
thermotoga_maritima	3.2.1.80	60.0
thermotoga_maritima	1.1.1.67	90.0
thermotoga_maritima	1.1.1.67	95.0
thermotoga_maritima	4.2.1.20	30.0
thermotoga_maritima	4.2.1.20	80.0
thermotoga_maritima	2.7.8.33	65.0
thermotoga_maritima	2.7.8.33	65.0
thermotoga_maritima	2.7.8.33	65.0
thermotoga_maritima	5.3.1.14	85.0
thermotoga_maritima	6.1.2.1	60.0
thermotoga_maritima	3.1.25.1	55.0
thermotoga_maritima	6.3.2.13	68.0
thermotoga_maritima	2.7.2.14	50.0
thermotoga_maritima	2.7.1.2	85.0
thermotoga_maritima	2.7.1.2	93.0
thermotoga_maritima	2.7.2.11	83.0
thermotoga_maritima	5.3.1.24	25.0
thermotoga_maritima	5.3.1.24	25.0
thermotoga_maritima	5.3.1.24	25.0
thermotoga_maritima	1.1.1.184	60.0
thermotoga_maritima	1.1.1.184	90.0
thermotoga_maritima	2.7.1.40	80.0
thermotoga_maritima	3.2.1.67	80.0
thermotoga_maritima	3.2.1.67	95.0
thermotoga_maritima	4.1.1.1	95.0
thermotoga_maritima	6.3.5.1	80.0
thermotoga_maritima	6.5.1.2	60.0
thermotoga_maritima	3.1.26.11	60.0
thermotoga_maritima	3.2.1.B8	85.0
thermotoga_maritima	3.1.21.7	65.0
thermotoga_maritima	3.1.1.41	100.0
thermotoga_maritima	2.4.1.20	80.0
thermotoga_maritima	2.4.1.25	65.0
thermotoga_maritima	2.4.1.25	70.0
thermotoga_maritima	2.4.1.25	80.0
thermotoga_maritima	2.5.1.72	37.0
thermotoga_maritima	3.1.1.6	100.0
thermotoga_maritima	2.6.1.9	60.0
thermotoga_maritima	5.3.1.6	70.0
thermotoga_maritima	2.5.1.16	25.0
thermotoga_maritima	2.5.1.16	37.0
thermotoga_maritima	2.5.1.16	90.0
thermotoga_maritima	3.1.3.25	70.0
thermotoga_maritima	4.1.2.14	80.0
thermotoga_maritima	4.2.2.22	90.0
thermotoga_maritima	3.2.1.74	95.0
thermotoga_maritima	3.1.1.72	90.0
thermotoga_maritima	3.1.1.1	60.0
thermotoga_maritima	1.1.1.351	90.0
thermotoga_maritima	1.2.7.1	80.0
thermotoga_maritima	1.2.7.1	90.0
thermotoga_maritima	1.2.7.1	90.0
thermotoga_maritima	4.3.1.B2	25.0
thermotoga_maritima	3.2.1.8	50.0
thermotoga_maritima	3.2.1.8	65.0
thermotoga_maritima	3.2.1.8	90.0
thermotoga_maritima	3.2.1.4	85.0
thermotoga_maritima	3.2.1.4	85.0
thermotoga_maritima	3.2.1.4	85.0
thermotoga_maritima	3.2.1.4	90.0
thermotoga_maritima	3.2.1.4	95.0
thermotoga_maritima	3.2.1.4	100.0
thermotoga_maritima	3.2.1.1	85.0
thermotoga_maritima	3.2.1.1	85.0
thermotoga_maritima	3.2.1.1	90.0
thermotoga_maritima	3.2.1.1	90.0
thermotoga_maritima	3.2.1.1	85.0
thermotoga_maritima	6.1.1.24	50.0
thermotoga_maritima	3.1.3.11	80.0
thermotoga_maritima	6.3.2.4	60.0
thermotoga_maritima	2.3.1.8	90.0
thermotoga_maritima	2.2.1.2	80.0
thermotoga_maritima	4.2.2.2	90.0
thermotoga_maritima	3.3.1.1	75.0
thermotoga_maritima	3.3.1.1	75.0
thermotoga_maritima	3.3.1.1	85.0
thermotoga_maritima	3.3.1.1	100.0
thermotoga_maritima	2.2.1.6	85.0
thermotoga_maritima	3.1.26.5	50.0
thermotoga_maritima	3.1.26.5	60.0
thermotoga_maritima	1.1.1.49	85.0
thermotoga_maritima	1.1.1.49	92.0
thermotoga_maritima	1.1.1.44	90.0
thermotoga_maritima	3.2.2.27	50.0
thermotoga_maritima	3.2.2.27	75.0
thermotoga_maritima	1.1.1.42	90.0
thermotoga_maritima	1.4.1.21	70.0
thermotoga_maritima	1.4.1.21	70.0
thermotoga_maritima	3.6.3.54	60.0
thermotoga_maritima	3.6.3.54	60.0
thermotoga_maritima	3.2.1.55	80.0
thermotoga_maritima	3.2.1.55	90.0
thermotoga_maritima	3.2.1.55	90.0
thermotoga_maritima	3.2.1.54	85.0
thermotoga_maritima	3.2.1.54	85.0
thermotoga_maritima	1.4.1.4	55.0
thermotoga_maritima	1.4.1.4	58.0
thermotoga_maritima	1.4.1.4	60.0
thermotoga_maritima	1.4.1.4	63.0
thermotoga_maritima	1.4.1.4	65.0
thermotoga_maritima	1.4.1.4	68.0
thermotoga_maritima	2.7.13.3	25.0
thermotoga_maritima	3.2.1.52	65.0
thermotoga_maritima	2.8.4.3	65.0
thermotoga_maritima	2.8.4.4	65.0
thermotoga_maritima	1.6.3.3	80.0
thermotoga_maritima	4.2.1.70	30.0
thermotoga_maritima	6.3.2.37	68.0
thermotoga_maritima	2.3.1.31	60.0
thermotoga_maritima	4.2.1.11	90.0
thermotoga_maritima	4.3.3.7	30.0
thermotoga_maritima	3.6.3.2	25.0
thermotoga_maritima	1.1.1.6	80.0
thermotoga_maritima	3.4.24.B20	50.0
thermotoga_maritima	3.2.1.20	90.0
thermotoga_maritima	3.2.1.21	60.0
thermotoga_maritima	3.2.1.21	70.0
thermotoga_maritima	3.2.1.21	85.0
thermotoga_maritima	3.2.1.22	90.0
thermotoga_maritima	3.2.1.22	90.0
thermotoga_maritima	3.2.1.23	80.0
thermotoga_maritima	3.2.1.23	80.0
thermotoga_maritima	3.2.1.23	85.0
thermotoga_maritima	3.2.1.24	80.0
thermotoga_maritima	3.2.1.26	37.0
thermotoga_maritima	3.2.1.26	90.0
thermotoga_maritima	1.5.1.3	37.0
thermotoga_maritima	1.5.1.3	65.0
thermotoga_maritima	1.1.1.267	70.0
thermotoga_maritima	1.1.1.267	85.0
thermotoga_maritima	2.7.2.8	80.0
thermotoga_maritima	2.7.7.65	55.0
thermotoga_maritima	2.7.7.65	55.0
thermotoga_maritima	2.7.7.65	60.0
thermotoga_maritima	2.7.2.1	37.0
thermotoga_maritima	2.7.2.1	90.0
chitinophaga_arvensicola	3.2.1.71	35.0
curculigo_pilosa	3.2.1.2	55.0
cucumis_sativa	3.1.1.11	30.0
spirulina_geitleri	2.7.2.3	25.0
pseudozyma_tsukubaensis	3.2.1.3	55.0
pinus_radiata	1.1.1.195	30.0
pinus_radiata	2.4.1.207	37.0
capsicum_frutescens	3.1.1.11	24.0
capsicum_frutescens	5.1.3.3	40.0
cellulomonas_uda	3.2.1.91	50.0
cellulomonas_uda	2.4.1.20	37.0
cellulomonas_uda	3.2.1.37	43.0
cellulomonas_uda	3.2.1.8	58.0
myxobacter_sp	3.2.1.132	70.0
thermoanaerobacterium_saccharolyticum	3.2.1.37	65.0
thermoanaerobacterium_saccharolyticum	3.2.1.37	70.0
thermoanaerobacterium_saccharolyticum	3.2.1.139	50.0
thermoanaerobacterium_saccharolyticum	3.2.1.139	60.0
thermoanaerobacterium_saccharolyticum	1.2.1.57	55.0
thermoanaerobacterium_saccharolyticum	5.3.1.4	70.0
thermoanaerobacterium_saccharolyticum	5.3.1.5	80.0
thermoanaerobacterium_saccharolyticum	3.1.1.72	80.0
thermoanaerobacterium_saccharolyticum	3.1.1.72	84.0
thermoanaerobacterium_saccharolyticum	3.2.1.41	70.0
thermoanaerobacterium_saccharolyticum	5.3.1.14	75.0
thermoanaerobacterium_saccharolyticum	2.7.1.40	55.0
penicillium_fellutanum	3.2.1.146	37.0
penicillium_fellutanum	3.2.1.146	40.0
polyporous_velutinus	1.11.1.14	26.0
plesiocystis_pacifica	3.8.1.5	33.0
halorhodospira_halochloris	2.4.1.15	50.0
halorhodospira_halochloris	4.2.1.108	37.0
halorhodospira_halochloris	2.1.1.157	37.0
halorhodospira_halochloris	2.1.1.157	37.0
halorhodospira_halochloris	2.1.1.156	37.0
halorhodospira_halochloris	2.1.1.156	37.0
halorhodospira_halochloris	3.2.1.28	40.0
halorhodospira_halochloris	2.6.1.46	37.0
halorhodospira_halochloris	2.3.1.178	35.0
microbacterium_testaceum	3.1.1.81	37.0
calliphora_vicina	1.1.3.16	45.0
actinobacillus_pleuropneumoniae	6.3.2.49	37.0
acidithiobacillus_thiooxidans	1.8.99.B2	35.0
acidithiobacillus_thiooxidans	1.8.99.B2	40.0
acidithiobacillus_thiooxidans	1.8.99.B2	40.0
acidithiobacillus_thiooxidans	3.1.3.15	30.0
acidithiobacillus_thiooxidans	1.8.2.1	20.0
acidithiobacillus_thiooxidans	1.1.1.41	30.0
acidithiobacillus_thiooxidans	1.8.3.1	30.0
candida_brassicae	4.1.3.1	37.0
salvia_miltiorrhiza	1.1.1.34	37.0
picea_abies	2.4.1.111	36.0
picea_abies	1.1.1.34	37.0
picea_abies	3.2.1.126	30.0
picea_abies	3.2.1.126	40.0
southampton_virus	3.6.1.15	15.0
southampton_virus	3.6.1.3	15.0
calvatia_gigantea	3.2.1.1	53.0
astasia_ocellata	2.4.1.31	37.0
schlegelella_thermodepolymerans	3.1.1.76	75.0
gracilaria_changii	2.7.7.12	25.0
sinapis_alba	3.2.1.147	60.0
sinapis_alba	3.2.1.147	60.0
sinapis_alba	2.3.1.77	52.0
sinapis_alba	2.3.1.91	45.0
sinapis_alba	1.1.1.34	37.0
sinapis_alba	3.2.1.104	30.0
sinapis_alba	3.2.1.104	60.0
sinapis_alba	1.14.13.125	30.0
sinapis_alba	2.4.1.173	30.0
sinapis_alba	2.4.1.173	30.0
meretrix_lusoria	3.2.1.17	25.0
meretrix_lusoria	3.2.1.17	50.0
meretrix_lusoria	3.2.1.1	35.0
meretrix_lusoria	3.2.1.1	50.0
meretrix_lusoria	1.5.1.22	25.0
meretrix_lusoria	3.2.1.3	50.0
helix_vulgaris	1.14.18.1	25.0
zonocerus_variegatus	4.4.1.9	30.0
zonocerus_variegatus	1.14.13.101	42.0
arion_lusitanicus	1.1.3.40	23.0
berberis_aggregata	2.1.1.118	20.0
berberis_aggregata	2.1.1.89	30.0
murine_respirovirus	2.7.7.48	30.0
aspergillus_sp	3.2.1.132	55.0
aspergillus_sp	4.4.1.11	35.0
aspergillus_sp	3.2.1.52	45.0
aspergillus_sp	3.2.1.75	50.0
aspergillus_sp	3.2.1.74	37.0
aspergillus_sp	3.2.1.14	37.0
aspergillus_sp	3.2.1.14	45.0
aspergillus_sp	3.5.4.17	55.0
aspergillus_sp	3.1.1.73	40.0
aspergillus_sp	3.1.1.73	50.0
aspergillus_sp	3.1.1.11	27.5
aspergillus_sp	3.1.1.11	37.0
aspergillus_sp	3.2.1.194	40.0
aspergillus_sp	3.2.1.194	40.0
aspergillus_sp	3.4.21.63	50.0
aspergillus_sp	3.2.1.8	37.0
aspergillus_sp	3.2.1.4	37.0
aspergillus_sp	3.2.1.3	45.0
aspergillus_sp	4.2.1.31	30.0
aspergillus_sp	2.3.1.221	25.0
aspergillus_sp	3.2.1.67	50.0
aspergillus_sp	3.1.3.8	50.0
aspergillus_sp	3.2.1.21	37.0
aspergillus_sp	3.2.1.22	30.0
aspergillus_sp	3.2.1.23	50.0
aspergillus_sp	3.2.1.23	55.0
aspergillus_sp	3.2.1.24	50.0
aspergillus_sp	1.1.3.20	20.0
aspergillus_sp	3.2.1.193	40.0
aspergillus_sp	3.2.1.193	50.0
aspergillus_sp	3.2.1.195	40.0
aspergillus_sp	3.2.1.195	50.0
aspergillus_sp	3.1.1.42	30.0
aspergillus_sp	2.5.1.109	20.0
aspergillus_auratus	3.2.1.71	60.0
thermoanaerobacter_kivui	3.6.3.24	40.0
choisya_ternata	2.1.1.111	32.0
bizionia_sp	3.1.26.9	35.0
bacillus_firmus	2.4.1.19	50.0
bacillus_firmus	2.4.1.19	50.0
bacillus_firmus	2.4.1.19	60.0
bacillus_firmus	2.4.1.19	65.0
bacillus_firmus	1.7.3.3	50.0
bacillus_firmus	3.6.3.2	37.0
moritella_yayanosii	1.5.1.3	25.0
lactobacillus_sakei	3.4.11.4	40.0
lactobacillus_sakei	3.4.11.6	37.0
lactobacillus_sakei	5.3.1.4	30.0
lactobacillus_sakei	5.3.1.4	30.0
lactobacillus_sakei	3.5.3.12	28.0
lactobacillus_sakei	3.5.3.6	30.0
lactobacillus_sakei	3.4.14.11	55.0
streptomyces_hyalurolytics	4.2.2.1	60.0
mytilus_galloprovincialis	2.1.1.17	20.0
mytilus_galloprovincialis	3.6.3.2	30.0
mytilus_galloprovincialis	2.7.11.11	22.0
mytilus_galloprovincialis	2.7.11.11	40.0
mytilus_galloprovincialis	3.2.1.1	35.0
mytilus_galloprovincialis	3.6.4.1	25.0
burkholderia_plantarii	3.1.1.3	25.0
santalum_spicatum	4.2.3.81	25.0
santalum_spicatum	4.2.3.83	25.0
santalum_spicatum	4.2.3.82	25.0
brevibacillus_reuszeri	3.5.1.87	50.0
brevibacillus_reuszeri	3.5.1.87	50.0
synechococcus_sp	1.14.14.51	25.0
synechococcus_sp	2.3.1.180	23.0
synechococcus_sp	2.7.7.8	37.0
synechococcus_sp	2.4.1.4	30.0
synechococcus_sp	1.2.1.79	30.0
synechococcus_sp	2.5.1.47	50.0
synechococcus_sp	4.2.1.104	26.0
synechococcus_sp	1.3.7.3	20.0
synechococcus_sp	6.3.2.29	50.0
synechococcus_sp	1.3.5.5	28.0
synechococcus_sp	1.1.1.44	55.0
synechococcus_sp	1.1.1.44	65.0
synechococcus_sp	4.1.99.5	37.0
synechococcus_sp	6.3.2.30	50.0
synechococcus_sp	1.18.1.2	60.0
synechococcus_sp	1.7.7.2	37.0
pelophylax_esculentus	1.4.3.1	37.0
pelophylax_esculentus	3.1.3.11	25.0
pelophylax_esculentus	2.7.7.43	37.0
pelophylax_esculentus	2.7.7.43	38.0
pelophylax_esculentus	1.14.16.2	25.0
pelophylax_esculentus	1.3.1.3	37.0
pelophylax_esculentus	1.14.14.19	24.0
arion_ater	2.4.1.35	37.0
arion_ater	1.1.3.40	23.0
arion_ater	1.1.3.40	25.0
alopias_vulpinus	2.1.3.3	25.0
photinus_pyralis	1.13.12.7	20.0
photinus_pyralis	1.13.12.7	20.0
photinus_pyralis	1.13.12.7	23.0
photinus_pyralis	1.13.12.7	25.0
photinus_pyralis	1.13.12.7	25.0
photinus_pyralis	1.13.12.7	25.0
photinus_pyralis	1.13.12.7	25.0
photinus_pyralis	1.13.12.7	25.0
photinus_pyralis	1.13.12.7	25.0
photinus_pyralis	1.13.12.7	25.0
photinus_pyralis	1.13.12.7	25.0
photinus_pyralis	1.13.12.7	25.0
photinus_pyralis	1.13.12.7	25.0
photinus_pyralis	1.13.12.7	25.0
photinus_pyralis	1.13.12.7	25.0
photinus_pyralis	1.13.12.7	30.0
photinus_pyralis	1.13.12.7	30.0
photinus_pyralis	1.13.12.7	30.0
photinus_pyralis	1.13.12.7	30.0
photinus_pyralis	1.13.12.7	37.0
photinus_pyralis	1.13.12.7	37.0
photinus_pyralis	1.13.12.7	43.0
amycolatopsis_sp	1.2.1.67	44.0
amycolatopsis_sp	3.2.1.132	55.0
amycolatopsis_sp	3.2.1.132	55.0
thunnus_albacora	3.4.21.36	45.0
thiohalophilus_thiocyanatoxydans	4.2.1.104	37.0
forsythia_x	1.23.1.1	30.0
forsythia_x	1.23.1.2	30.0
pouteria_sapota	1.10.3.1	35.0
prosopis_juliflora	2.4.1.14	25.0
prosopis_juliflora	1.4.1.19	22.0
rana_sylvatica	2.7.1.1	25.0
jasminum_grandiflorum	1.13.11.17	30.0
artemia_sp	2.4.2.8	37.0
artemia_sp	3.6.1.29	30.0
artemia_sp	2.7.7.45	43.0
artemia_sp	2.4.2.7	37.0
artemia_sp	2.4.2.14	37.0
shewanella_putrefaciens	2.1.1.187	37.0
petroselinum_sp	2.4.1.207	20.0
mucor_circinelloides	3.2.1.21	50.0
mucor_circinelloides	3.2.1.4	55.0
mucor_circinelloides	3.2.1.132	37.0
mucor_circinelloides	3.5.1.11	40.0
mucor_circinelloides	1.1.3.20	20.0
mucor_circinelloides	3.5.1.41	50.0
mucor_circinelloides	1.1.1.40	30.0
cucurbita_moschata	2.3.1.15	25.0
gentiana_triflora	2.4.1.298	30.0
gentiana_triflora	2.4.1.238	30.0
gentiana_triflora	1.14.13.21	30.0
leuconostoc_pseudomesenteroides	1.1.1.67	40.0
leuconostoc_pseudomesenteroides	1.1.1.67	50.0
abrus_precatorius	3.2.2.22	37.0
abrus_precatorius	3.2.2.22	48.0
streptomyces_ambofaciens	3.1.1.73	40.0
chlamydia_pneumoniae	4.1.1.19	47.0
chlamydia_pneumoniae	3.2.2.27	37.0
chlamydia_pneumoniae	3.6.3.50	37.0
chlamydia_pneumoniae	3.6.3.50	37.0
chlamydia_pneumoniae	3.1.26.4	30.0
chlamydia_pneumoniae	3.1.26.4	37.0
chlamydia_pneumoniae	4.1.1.61	30.0
robillarda_sp	3.2.1.4	60.0
kitasatospora_aureofaciens	3.6.1.1	35.0
kitasatospora_aureofaciens	2.4.1.103	30.0
kitasatospora_aureofaciens	2.5.1.54	30.0
kitasatospora_aureofaciens	3.6.1.5	35.0
kitasatospora_aureofaciens	1.14.13.38	28.0
kitasatospora_aureofaciens	1.14.13.38	29.0
kitasatospora_aureofaciens	1.4.1.23	30.0
kitasatospora_aureofaciens	1.4.1.23	65.0
kitasatospora_aureofaciens	1.4.1.23	65.0
kitasatospora_aureofaciens	3.4.11.5	55.0
kitasatospora_aureofaciens	1.4.1.1	75.0
kitasatospora_aureofaciens	1.5.1.40	37.0
kitasatospora_aureofaciens	1.4.1.8	65.0
kitasatospora_aureofaciens	1.17.4.2	30.0
kitasatospora_aureofaciens	2.1.1.45	30.0
coxsackievirus_b3	3.4.22.28	25.0
microbispora_rosea	2.7.9.1	37.0
myoxocephalus_polyacanthocephalus	1.4.3.2	37.0
haloarcula_argentinensis	4.2.1.24	30.0
avibacterium_paragallinarum	3.1.21.4	37.0
mespilus_germanica	1.14.18.1	20.0
mespilus_germanica	1.14.18.1	30.0
bacillus_badius	1.7.1.B4	60.0
bacillus_badius	1.4.1.20	40.0
bacillus_badius	1.4.1.20	40.0
bacillus_badius	1.4.1.20	40.0
bacillus_badius	1.4.1.20	50.0
bacillus_badius	1.4.1.20	55.0
bacillus_badius	1.4.1.20	60.0
lactobacillus_pentosus	3.2.1.154	25.0
lactobacillus_pentosus	1.1.1.28	37.0
lactobacillus_pentosus	3.4.11.7	30.0
lactobacillus_pentosus	3.1.1.20	40.0
lactobacillus_pentosus	3.2.1.23	55.0
lactobacillus_pentosus	3.1.3.2	50.0
lactobacillus_pentosus	3.2.1.80	25.0
thermoanaerobacterium_thermosulfurigenes	2.4.1.19	60.0
thermoanaerobacterium_thermosulfurigenes	2.4.1.19	60.0
thermoanaerobacterium_thermosulfurigenes	2.4.1.19	80.0
thermoanaerobacterium_thermosulfurigenes	2.4.1.19	80.0
thermoanaerobacterium_thermosulfurigenes	3.2.1.15	75.0
thermoanaerobacterium_thermosulfurigenes	3.2.1.2	75.0
thermoanaerobacterium_thermosulfurigenes	3.2.1.2	75.0
thermoanaerobacterium_thermosulfurigenes	3.2.1.2	75.0
acidiphilium_organovorum	5.1.1.1	50.0
thermoproteus_tenax	2.4.1.15	80.0
thermoproteus_tenax	2.7.1.90	50.0
thermoproteus_tenax	2.7.1.90	86.0
thermoproteus_tenax	1.2.1.90	70.0
thermoproteus_tenax	1.2.1.90	70.0
thermoproteus_tenax	3.1.3.12	80.0
thermoproteus_tenax	2.7.1.165	90.0
thermoproteus_tenax	2.7.1.165	90.0
thermoproteus_tenax	2.7.1.1	50.0
thermoproteus_tenax	4.1.2.13	50.0
thermoproteus_tenax	2.7.7.6	85.0
thermoproteus_tenax	2.7.1.45	70.0
postia_placenta	3.2.1.4	37.0
postia_placenta	3.2.1.74	37.0
postia_placenta	3.2.1.8	37.0
postia_placenta	3.2.1.21	37.0
linum_usitatissimum	4.1.3.1	30.0
linum_usitatissimum	2.3.1.51	30.0
linum_usitatissimum	2.4.1.63	30.0
linum_usitatissimum	2.1.1.104	30.0
linum_usitatissimum	2.3.1.20	30.0
linum_usitatissimum	4.1.2.46	25.0
linum_usitatissimum	2.3.1.23	30.0
enterobacter_hormaechei	5.4.99.16	37.0
tritrichomonas_suis	3.1.3.5	36.0
tritrichomonas_suis	1.1.1.205	25.0
tritrichomonas_suis	1.1.1.205	25.0
tritrichomonas_suis	1.1.1.205	25.0
amsonia_orientalis	4.3.3.2	50.0
aspergillus_melleus	3.5.1.14	25.0
aspergillus_melleus	3.5.1.14	40.0
komagataella_pastoris	3.2.1.21	40.0
komagataella_pastoris	2.5.1.6	37.0
komagataella_pastoris	2.7.11.11	30.0
komagataella_pastoris	2.4.1.173	30.0
komagataella_pastoris	1.17.1.9	20.0
komagataella_pastoris	1.17.1.9	47.0
komagataella_pastoris	1.1.3.13	22.0
komagataella_pastoris	1.1.3.13	25.0
komagataella_pastoris	1.1.3.13	30.0
komagataella_pastoris	1.1.3.13	32.0
komagataella_pastoris	1.1.3.13	37.0
komagataella_pastoris	1.1.3.13	37.0
komagataella_pastoris	1.1.1.284	47.0
senecio_vulgaris	2.5.1.16	34.0
salmo_trutta	3.5.2.5	25.0
salmo_trutta	1.1.1.39	25.0
salmo_trutta	1.1.1.40	25.0
lactobacillus_diolivorans	4.2.1.28	37.0
artemisia_annua	1.1.1.34	37.0
artemisia_annua	4.2.3.39	22.0
artemisia_annua	4.2.3.39	25.0
artemisia_annua	1.14.11.23	23.0
artemisia_annua	4.2.3.23	30.0
artemisia_annua	1.1.1.198	33.0
artemisia_annua	4.2.3.24	30.0
artemisia_annua	4.2.3.24	37.0
pseudoalteromonas_undina	3.1.8.2	25.0
pseudoalteromonas_undina	3.1.8.2	55.0
streptomyces_plicatus	3.2.1.96	27.0
enterovirus_b93	3.4.22.28	30.0
scorpaena_scrofa	3.2.1.14	80.0
gloydius_ussuriensis	1.4.3.2	37.0
campylobacter_sp	1.1.1.41	40.0
campylobacter_sp	1.1.1.41	45.0
nocardia_globerula	1.14.13.22	30.0
pleurotus_giganteus	3.1.1.73	40.0
pectobacterium_atrosepticum	1.1.1.71	40.0
pectobacterium_atrosepticum	1.1.1.2	40.0
pectobacterium_atrosepticum	5.3.1.5	75.0
clitoria_ternatea	4.3.1.23	37.0
aspergillus_quadricinctus	3.2.1.71	60.0
purpureocillium_lilacinum	3.2.1.20	65.0
purpureocillium_lilacinum	3.2.1.132	50.0
purpureocillium_lilacinum	3.1.1.75	50.0
purpureocillium_lilacinum	3.2.1.11	40.0
purpureocillium_lilacinum	3.2.1.11	50.0
purpureocillium_lilacinum	3.2.1.11	55.0
purpureocillium_lilacinum	3.2.1.11	65.0
purpureocillium_lilacinum	3.2.1.165	45.0
purpureocillium_lilacinum	3.1.8.1	45.0
purpureocillium_lilacinum	1.14.99.12	30.0
setaria_cervi	1.8.1.7	35.0
setaria_cervi	2.5.1.18	40.0
setaria_cervi	3.4.11.1	37.0
methanothermobacter_marburgensis	2.8.4.1	20.0
methanothermobacter_marburgensis	2.8.4.1	25.0
methanothermobacter_marburgensis	2.8.4.1	25.0
methanothermobacter_marburgensis	1.8.98.1	70.0
methanothermobacter_marburgensis	1.12.98.2	60.0
methanothermobacter_marburgensis	1.5.3.22	30.0
methanothermobacter_marburgensis	1.5.3.22	65.0
ralstonia_solanacearum	6.3.2.49	37.0
ralstonia_solanacearum	3.5.1.97	30.0
ralstonia_solanacearum	3.5.2.6	25.0
ralstonia_solanacearum	1.13.11.4	30.0
ralstonia_solanacearum	6.2.1.17	37.0
ralstonia_solanacearum	1.1.1.305	37.0
human_alphaherpesvirus	2.7.11.1	30.0
human_alphaherpesvirus	3.6.4.12	37.0
human_alphaherpesvirus	2.7.1.21	37.0
human_alphaherpesvirus	2.8.2.30	22.0
human_alphaherpesvirus	4.2.99.B1	37.0
human_alphaherpesvirus	4.2.99.18	37.0
human_alphaherpesvirus	3.2.2.27	25.0
human_alphaherpesvirus	3.2.2.27	37.0
human_alphaherpesvirus	3.2.2.27	37.0
crassostrea_gigas	3.4.11.1	25.0
crassostrea_gigas	3.1.27.1	37.0
thalassobacillus_sp	3.1.1.1	40.0
passiflora_edulis	4.1.2.10	10.0
passiflora_edulis	4.1.2.10	40.0
burkholderia_stabilis	1.17.1.10	60.0
oerskovia_sp	3.2.1.120	55.0
bacteroides_ovatus	3.2.1.54	37.0
bacteroides_ovatus	3.2.1.54	42.0
bacteroides_ovatus	3.2.1.54	42.0
bacteroides_ovatus	5.1.3.8	45.0
bacteroides_ovatus	3.2.1.139	37.0
parabacteroides_distasonis	3.2.1.54	37.0
parabacteroides_distasonis	3.2.1.54	55.0
streptomyces_nitrosporeus	4.2.2.2	50.0
phellinus_rimosus	1.11.1.14	30.0
bacillus_acidopullulyticus	3.2.1.41	45.0
bacillus_acidopullulyticus	3.2.1.41	50.0
